territory_id,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
2163,3,20,3,12,12,12,12,1,4,4,6,10,8,8,0,8,8,16,1,3,3,8,16,3
2164,13,13,13,13,2,2,13,13,13,2,7,7,7,7,2,7,7,7,7,5,7,7,7,2
2165,6,6,6,10,10,10,11,11,11,11,11,11,14,14,11,14,11,11,11,11,11,11,11,11
2167,6,6,6,10,10,11,11,11,11,11,11,11,14,14,11,5,5,19,19,19,11,11,11,11
2168,0,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,17,17,17,11,17,17
2169,5,10,10,13,13,13,5,5,14,7,7,7,7,14,5,5,7,5,5,5,7,7,7,2
2171,0,0,0,0,6,6,11,6,11,12,0,8,8,9,0,0,0,0,3,4,19,4,4,4
2172,0,0,6,0,0,10,10,10,0,0,0,8,8,0,4,0,0,0,0,16,0,0,0,0
2173,0,0,6,6,12,10,10,10,10,10,5,11,8,8,8,8,8,8,11,11,11,11,16,16
2174,0,0,6,6,12,10,10,10,10,10,8,8,8,10,10,8,8,3,3,3,8,8,8,19
2175,0,0,0,12,0,6,6,10,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,21
2176,0,0,6,6,12,10,10,10,10,10,8,8,8,10,10,8,0,3,16,16,8,8,16,16
2177,0,9,9,9,13,11,11,11,11,11,11,11,11,11,11,11,11,19,19,19,19,19,19,19
2178,9,6,6,12,12,10,10,10,0,12,12,8,8,8,4,0,16,16,16,16,8,8,16,16
2179,6,6,6,6,12,10,10,10,4,10,8,8,8,10,8,0,0,8,0,16,8,8,16,4
2180,0,6,6,6,12,10,10,10,10,10,8,8,8,10,10,8,8,8,8,16,8,8,8,8
2181,0,0,0,6,0,10,6,6,0,0,0,4,8,8,4,4,4,0,4,0,16,16,0,0
2182,5,9,0,6,0,6,6,10,11,0,0,0,0,0,0,0,0,0,0,4,16,4,4,21
2183,0,9,9,6,6,6,11,11,11,0,0,0,11,9,9,8,0,0,0,19,19,4,4,19
2184,0,0,0,12,0,6,6,10,0,0,0,8,8,8,4,0,16,0,0,16,0,16,0,0
2185,0,0,0,0,0,6,6,10,0,0,0,4,4,4,0,4,0,0,0,16,0,0,0,21
2186,6,6,6,10,10,10,11,11,11,11,11,11,14,14,11,14,11,11,11,11,11,11,11,11
2187,9,9,15,15,9,15,15,12,12,9,9,9,9,9,9,8,3,3,3,19,19,4,4,3
2188,6,6,9,10,10,10,11,11,11,11,11,11,11,14,11,11,11,11,11,11,11,11,11,11
2189,0,9,9,10,10,10,10,11,11,9,0,0,11,11,9,9,0,0,0,19,19,4,4,19
2190,2,7,7,2,2,5,5,2,2,2,2,5,5,5,5,2,2,2,2,2,2,2,5,5
2191,1,15,15,15,15,15,15,15,9,9,3,3,3,3,3,3,1,1,1,1,1,1,18,18
2192,10,15,15,15,7,15,15,15,9,9,3,3,3,3,5,5,14,1,1,1,18,18,18,18
2193,10,10,10,7,7,7,7,7,7,7,5,3,14,14,14,5,14,14,14,14,7,11,11,11
2194,1,15,15,15,15,15,15,15,9,9,3,3,3,1,3,3,1,1,1,1,1,1,18,1
2195,15,15,4,15,15,15,4,4,3,3,12,12,6,6,3,3,3,3,22,18,3,0,3,0
2196,12,0,15,4,15,4,4,4,12,3,12,0,4,4,4,4,4,4,22,22,22,0,3,3
2197,15,12,4,4,4,4,4,4,3,3,12,12,4,4,4,4,4,3,22,0,0,3,3,0
2198,15,15,15,4,4,15,4,4,0,3,12,12,4,4,4,4,4,4,22,22,0,3,3,0
2199,15,15,15,15,15,12,12,12,9,9,9,3,9,9,9,3,3,9,3,22,3,3,3,3
2200,4,0,0,3,6,6,12,12,6,3,6,11,6,0,3,3,0,3,4,19,18,4,18,18
2201,15,15,15,15,15,15,15,4,9,3,12,12,9,1,9,3,4,3,22,22,3,3,3,0
2202,1,15,15,15,15,15,15,15,9,9,1,3,9,1,9,3,3,9,3,3,3,3,3,3
2203,1,15,15,15,15,15,15,15,9,9,3,3,3,3,3,3,1,1,6,6,6,1,18,18
2204,15,15,15,15,15,12,12,12,12,3,12,12,9,4,9,3,3,3,3,3,3,3,3,0
2205,15,15,15,15,15,15,12,12,12,9,12,12,0,9,0,0,3,3,3,0,16,4,4,3
2206,15,15,15,15,15,12,12,4,4,3,4,12,4,4,9,4,4,3,22,22,16,3,0,0
2207,15,12,4,0,0,0,0,12,0,12,12,0,9,4,4,4,4,4,22,22,0,0,0,16
2208,15,15,15,4,15,15,15,4,9,9,12,12,9,1,3,3,3,3,22,18,3,3,3,18
2210,7,7,7,7,7,13,13,7,7,7,7,3,5,5,5,5,7,7,7,7,7,7,7,5
2211,10,9,9,10,9,11,11,9,11,9,11,9,11,9,9,9,9,9,3,19,19,4,4,19
2212,15,15,15,15,15,12,12,4,9,3,4,12,4,1,9,3,3,3,22,22,3,3,3,18
2213,12,4,4,4,4,4,4,4,4,3,12,12,4,4,4,4,4,16,22,0,16,16,0,0
2215,1,15,15,15,1,12,12,12,5,9,9,9,9,1,1,3,1,9,3,3,18,3,18,18
2216,10,10,10,7,7,7,7,7,7,7,5,3,14,14,14,5,14,14,14,14,7,11,11,11
2217,10,10,10,10,10,7,7,7,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11
2218,10,10,10,10,10,7,7,1,14,14,14,14,14,14,14,14,14,14,11,1,11,11,11,11
2219,10,10,10,10,10,7,1,1,14,14,14,14,14,14,14,14,14,14,1,1,11,11,11,11
2220,10,10,10,7,7,7,7,7,7,7,5,3,14,14,14,5,14,14,14,14,7,11,11,11
2221,10,10,10,7,7,7,7,7,7,7,5,5,14,14,14,5,14,14,14,14,7,11,11,11
2222,10,10,10,10,10,7,7,7,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11
2223,10,10,10,10,10,7,7,1,14,14,14,14,14,14,14,14,14,14,14,1,11,11,8,11
2224,10,10,10,10,10,7,7,7,9,9,5,3,14,14,5,5,14,14,14,1,18,18,18,11
2225,10,10,10,10,10,7,7,1,14,14,14,14,14,14,14,14,14,14,14,1,11,11,8,11
2226,10,10,10,7,7,7,7,7,7,7,5,5,14,14,14,5,14,14,14,14,7,11,11,11
