cluster,size,share_Продовольствие,share_Здоровье,share_Общественное питание,share_Маркетплейсы,share_Транспорт,share_other,total_rub,population,wage,market_access,urban_share,yoy_growth,seasonal_amplitude,emp_agri,emp_extract,emp_industry,emp_market_services,emp_public
0,709,0.10827728845758626,0.009634704700320707,-0.5566623113701211,0.12896020048520498,-0.07875777610835266,-0.1619637706805728,-0.27680978965963554,-0.7295265122804906,-0.34317765766319924,-0.052023741338592874,-0.5929698823788399,-0.08790424498799246,0.013869331356861131,0.7981298484064994,-0.7409057283480877,-0.6231680733154755,-0.38355350138244665,0.2370756840013265
1,267,-0.26522233125674327,0.17969339787644995,1.3109479679746658,-0.16344797286089874,0.2879749236033254,0.25902858621669744,0.6446893215371359,0.645469999442188,0.8494080694121221,0.6056660054079387,0.8327040308489926,0.17283299487302353,-0.075498272081865,-0.9433711323185803,-0.89498922788346,-0.013799754393193597,1.146679387924691,-0.3079432045684545
2,295,-0.08601876526222971,0.05078495008386377,0.4510242532080558,-0.08283946422679124,0.09701670751473633,0.09878010995212529,0.14160985625360237,2.306903685921335,0.040785117454939505,-0.021127768099903122,0.737012193193108,0.1613945729503301,-0.024780438038993536,-0.8079916191150941,-0.407260079625593,1.1831094725533684,0.1843787752822754,-0.21069948379526465
3,124,-0.028785152389590816,-0.16282026213665576,0.18373188922557074,-0.18622686000639072,-0.1812332425918876,0.19719665079061335,0.3289810849562184,-0.4415476156458534,0.6913706929323195,-0.38739950544488677,0.19486790744818486,-0.057980999446124254,0.0035386330247189545,-0.5634448317850651,10.19004172493441,0.20022233388086594,0.016721545236531053,-0.41500177334855554
4,465,0.032533277348123855,-0.05013105543079747,-0.18252070594179565,0.08106007563638376,-0.10976363803265009,-0.04437690399456425,-0.1201446616305116,-0.393288753732518,-0.18565865388111072,-0.006102061172083857,0.0757372191172579,-0.005498276078829599,-0.00534882166995316,0.07946330217912449,-0.6584378818446246,0.34488341641494386,-0.07015622260768486,-0.05311190294581094
5,156,0.05040183083917281,-0.16852596064111067,-0.16866864990533437,-0.2433034357267489,0.1528400237722007,0.0815027186937627,-0.01650770803159853,-0.6354770540467733,0.004791372687967175,-0.46439804312964234,-0.5079076070411024,-0.13902151696783854,0.12617515074877897,-0.2452294018951731,-0.554385763614068,-0.5492275106691531,-0.3892515671026814,0.3368351951047136
