cluster,size,share_Продовольствие,share_Здоровье,share_Общественное питание,share_Маркетплейсы,share_Транспорт,share_other,total_rub,population,wage,market_access,urban_share,yoy_growth,seasonal_amplitude,emp_agri,emp_extract,emp_industry,emp_market_services,emp_public
0,1021,0.09036436719626571,-0.016299221298326484,-0.4724859872588347,0.10259666163162864,-0.05965447673691618,-0.128252479282425,-0.24412019806406923,-0.6711573500088793,-0.3090774743668827,-0.07222754906333521,-0.4978678965743499,-0.07554524196379499,0.02033727699506873,0.6190387276440673,-0.7589698177157457,-0.497487141279158,-0.3410297026666689,0.21509687986110362
1,5,-0.15346269870444487,0.23918578051134126,0.6184855584640615,-0.04973784499944163,0.2354693815438438,0.10317029327028977,0.31126702827068836,2.1961054829683397,0.21974850586207664,0.21967906153131386,0.6014394940211215,0.1458998423131693,-0.041127342165140815,-0.7857665843447345,-0.9872868009889254,0.960400226175917,0.14406496355592371,-0.06057758718821192
2,199,0.0035547442739484784,-0.16776308729122125,0.09522157239081191,-0.2787058375579153,-0.09432620328200586,0.19416401890613563,0.262447085406676,-0.3066126598541507,0.5185472899709537,-0.46523017580753595,0.05279037177900334,-0.11871164773708094,0.055182024655878154,-0.38244995369368207,6.034042210237267,-0.057376983183800995,-0.05687044168593974,-0.17694142768223692
3,525,-0.04047135577109125,0.0012628315493819482,0.21009059782140874,-0.009973245484298489,0.0037481987504643403,0.04243744195985757,0.04224635281148505,0.9818164322996088,-0.04115139871205589,-0.00282495353550213,0.5156515708500099,0.10468368313564096,-0.022881595003264258,-0.5509249523018995,-0.35774107853059295,0.9667380245373235,0.07848963829458837,-0.18774102745244758
4,266,-0.2667467584381881,0.18108061597955713,1.3160492798381147,-0.16467701784817204,0.2877179847736751,0.2613219289088649,0.6514439167673055,0.8213951300672466,0.8562898016322114,0.6057408863464541,0.8387136483416544,0.16942434995088887,-0.07341018282310338,-0.9588934113768104,-0.9274067560658178,0.010977762121447781,1.1745813635573081,-0.31144758237961506
