method,K,date,alpha,beta
kefrin_t_affect_fe,5,2024-08,0.5512585222924701,0.9642297982106767
kefrin_t_affect_fe,5,2024-09,0.5382950359037545,0.9639913701860894
kefrin_t_affect_fe,5,2024-10,0.5349602297695366,0.9650806884042318
kefrin_t_affect_fe,5,2024-11,0.5502593243046519,0.967510348847788
kefrin_t_affect_fe,5,2024-12,0.5579805817947484,0.9693539923797537
kefrin_t_affect,6,2023-01,0.0,0.0
kefrin_t_affect,6,2023-02,0.4981190358629166,0.49929747969492433
kefrin_t_affect,6,2023-03,0.503048650283227,0.5695818340788437
kefrin_t_affect,6,2023-04,0.5068016887480024,0.5868014747677329
kefrin_t_affect,6,2023-05,0.5079952880172995,0.6120350227306309
kefrin_t_affect,6,2023-06,0.5084780573126101,0.6224308889427739
kefrin_t_affect,6,2023-07,0.5084496842506662,0.6285205529280877
kefrin_t_affect,6,2023-08,0.5095737232789579,0.6319263203709962
kefrin_t_affect,6,2023-09,0.5057261128740552,0.6322981239001801
kefrin_t_affect,6,2023-10,0.5071523516464258,0.6330436413303794
kefrin_t_affect,6,2023-11,0.5043589867675775,0.6375030191909326
kefrin_t_affect,6,2023-12,0.5071656481463646,0.6327203682177638
kefrin_t_affect,6,2024-01,0.5045186828658751,0.6333428647295547
kefrin_t_affect,6,2024-02,0.509083878341187,0.6428066829631265
kefrin_t_affect,6,2024-03,0.5084447593160794,0.6318105610732438
kefrin_t_affect,6,2024-04,0.5087568839449484,0.6331593090842901
kefrin_t_affect,6,2024-05,0.5061153000394776,0.633986095630032
kefrin_t_affect,6,2024-06,0.5097238316830875,0.6385512009183621
kefrin_t_affect,6,2024-07,0.5068721594008354,0.6412591931329729
kefrin_t_affect,6,2024-08,0.5062085655706747,0.6494297803845974
kefrin_t_affect,6,2024-09,0.5035845498417297,0.6364549083149875
kefrin_t_affect,6,2024-10,0.5070705971639912,0.6347416633223377
kefrin_t_affect,6,2024-11,0.5061516192656319,0.6369650022640194
kefrin_t_affect,6,2024-12,0.5070088510591096,0.6400476062213672
kefrin_t_affect_fe,6,2023-01,0.0,0.0
kefrin_t_affect_fe,6,2023-02,0.76646399838749,0.9951085991754216
kefrin_t_affect_fe,6,2023-03,0.7699643307247339,0.6884808100622107
kefrin_t_affect_fe,6,2023-04,0.7265943711444667,0.8531106590826025
kefrin_t_affect_fe,6,2023-05,0.7335216083307411,0.8700446420042897
kefrin_t_affect_fe,6,2023-06,0.7043716746350904,0.8933189649722066
kefrin_t_affect_fe,6,2023-07,0.662518915803787,0.9070286596566259
kefrin_t_affect_fe,6,2023-08,0.6317735208173353,0.9172296590731803
kefrin_t_affect_fe,6,2023-09,0.6139645865786206,0.9225602441201205
kefrin_t_affect_fe,6,2023-10,0.598771980667752,0.9312847164373415
kefrin_t_affect_fe,6,2023-11,0.6002648149324432,0.9392038891244561
kefrin_t_affect_fe,6,2023-12,0.6183144035988236,0.9435265879091955
kefrin_t_affect_fe,6,2024-01,0.6066872079422274,0.9482845646457521
kefrin_t_affect_fe,6,2024-02,0.5937627092975513,0.9506517746572412
kefrin_t_affect_fe,6,2024-03,0.5829161298141738,0.9506451304760882
kefrin_t_affect_fe,6,2024-04,0.5930255414007737,0.9559911367104083
kefrin_t_affect_fe,6,2024-05,0.5827805029494803,0.9589162556409655
kefrin_t_affect_fe,6,2024-06,0.5974965459575039,0.9625998375669331
kefrin_t_affect_fe,6,2024-07,0.5982928118263439,0.9645827284874378
kefrin_t_affect_fe,6,2024-08,0.6026873740677929,0.9665056601908244
kefrin_t_affect_fe,6,2024-09,0.5753699671945992,0.9655515258326216
kefrin_t_affect_fe,6,2024-10,0.5681657167139577,0.966201078182356
kefrin_t_affect_fe,6,2024-11,0.5794312006850202,0.9680769684386226
kefrin_t_affect_fe,6,2024-12,0.5814135892798832,0.969327089618437
