method,K,date,alpha,beta
kefrin_t_affect_fe_noreset,4,2024-06,0.41851298370813556,0.9458173034978115
kefrin_t_affect_fe_noreset,4,2024-07,0.45298179070022415,0.9477868686457507
kefrin_t_affect_fe_noreset,4,2024-08,0.4431068869242636,0.9492657892179532
kefrin_t_affect_fe_noreset,4,2024-09,0.4554940897977086,0.94756706242584
kefrin_t_affect_fe_noreset,4,2024-10,0.3883469166881734,0.95
kefrin_t_affect_fe_noreset,4,2024-11,0.4324578326021111,0.95
kefrin_t_affect_fe_noreset,4,2024-12,0.47835933805407643,0.95
kefrin_t_affect_fe,4,2023-01,0.0,0.0
kefrin_t_affect_fe,4,2023-02,0.16224738753738563,0.95
kefrin_t_affect_fe,4,2023-03,0.33555682920737856,0.7743575197565931
kefrin_t_affect_fe,4,2023-04,0.7093237194884868,0.8786757812470364
kefrin_t_affect_fe,4,2023-05,0.5756111517018968,0.8486898774587255
kefrin_t_affect_fe,4,2023-06,0.4897075508430391,0.95
kefrin_t_affect_fe,4,2023-07,0.22987346157584201,0.7379784333333698
kefrin_t_affect_fe,4,2023-08,0.2147191807430416,0.95
kefrin_t_affect_fe,4,2023-09,0.21315596178620486,0.95
kefrin_t_affect_fe,4,2023-10,0.38755351943578015,0.95
kefrin_t_affect_fe,4,2023-11,0.3386723713546231,0.95
kefrin_t_affect_fe,4,2023-12,0.3443531084246481,0.95
kefrin_t_affect_fe,4,2024-01,0.32892674832068947,0.95
kefrin_t_affect_fe,4,2024-02,0.24858915328476336,0.7746733332217498
kefrin_t_affect_fe,4,2024-03,0.4364354371506354,0.8656863736548294
kefrin_t_affect_fe,4,2024-04,0.17151045697111175,0.95
kefrin_t_affect_fe,4,2024-05,0.2524595300150579,0.8307778518262641
kefrin_t_affect_fe,4,2024-06,0.3850242219975965,0.95
kefrin_t_affect_fe,4,2024-07,0.1881669335039379,0.95
kefrin_t_affect_fe,4,2024-08,0.2970420938933905,0.95
kefrin_t_affect_fe,4,2024-09,0.36204689960245584,0.95
kefrin_t_affect_fe,4,2024-10,0.4033482007968093,0.95
kefrin_t_affect_fe,4,2024-11,0.5584134794278548,0.95
kefrin_t_affect_fe,4,2024-12,0.16241358942027903,0.95
kefrin_t_affect,6,2023-01,0.0,0.0
kefrin_t_affect,6,2023-02,0.47285793489226635,0.13632010932195046
kefrin_t_affect,6,2023-03,0.4751216882321783,0.15652006185967468
kefrin_t_affect,6,2023-04,0.4775298652175078,0.1513739187265734
