,0,1,2,3,4,5
0,0.9840632450746644,0.0,0.0,0.0,0.009536955703350483,0.006399799221985193
1,0.0,0.9970375246872942,0.0016458196181698486,0.0,0.001152073732718894,0.00016458196181698485
2,0.0,0.0001427959445951735,0.98757675282022,0.0015707553905469085,0.010566899900042838,0.0001427959445951735
3,0.0,0.0,0.0031690140845070424,0.9862676056338028,0.005633802816901409,0.004929577464788733
4,0.01889602531881225,0.0012100902913525086,0.0016755096341803965,0.001117006422786931,0.9723540910360234,0.004747277296844457
5,0.016454352441613588,0.0,0.001326963906581741,0.00875796178343949,0.006104033970276009,0.9673566878980892
