territory_id,type
621,3
666,5
667,5
668,2
669,2
670,5
671,3
674,5
675,5
676,5
677,5
678,5
679,5
680,5
683,0
685,2
686,2
687,0
689,2
690,0
691,0
692,0
693,4
694,2
695,0
696,0
697,2
698,0
699,0
701,0
702,2
703,0
704,0
705,0
706,0
708,1
710,0
711,0
712,0
713,0
714,2
715,0
716,1
717,0
718,1
719,0
720,1
721,0
722,2
723,2
725,3
726,1
727,5
731,5
734,2
735,0
736,0
737,0
738,2
739,2
741,5
742,0
743,2
744,0
745,2
746,0
747,2
748,5
749,0
751,2
752,2
753,0
754,5
755,0
756,2
757,4
758,0
760,0
761,0
763,5
764,0
765,0
766,1
767,5
769,0
770,0
771,0
773,0
774,0
775,5
776,5
777,5
778,5
779,3
780,3
781,3
782,5
783,3
784,3
785,5
787,3
788,3
789,3
790,3
791,3
792,3
793,3
794,3
795,3
796,3
797,3
798,3
799,3
800,3
801,3
802,3
803,3
804,3
805,3
806,3
807,3
808,3
809,5
810,2
811,2
812,5
813,5
814,2
815,2
817,2
818,5
819,5
820,5
821,2
822,0
823,2
824,5
825,2
826,0
827,0
828,0
829,0
830,2
831,0
832,0
833,0
834,0
835,0
836,0
838,0
839,0
840,0
841,5
842,5
843,5
844,3
846,3
847,3
848,1
849,3
851,3
852,3
853,1
854,1
855,3
856,3
857,1
859,3
860,3
870,3
871,3
872,3
873,3
874,3
875,1
876,3
877,3
878,1
879,3
880,3
881,3
882,3
883,1
884,1
885,3
886,3
888,1
889,3
890,5
891,5
892,5
895,5
896,5
897,2
898,0
899,0
900,0
901,0
902,2
903,2
904,0
905,2
907,3
908,2
909,2
911,2
912,3
913,2
914,0
915,0
916,5
917,1
918,5
920,2
922,0
923,0
924,0
925,2
926,0
927,2
928,3
929,0
930,0
986,5
987,5
988,5
989,5
991,5
992,2
993,2
994,2
995,2
996,2
998,2
999,2
1001,2
1002,0
1003,2
1004,2
1005,2
1006,2
1007,5
1008,5
1009,5
1010,5
1011,5
1012,2
1013,0
1014,0
1015,2
1016,0
1017,0
1018,0
1019,2
1020,2
1021,2
1023,0
1024,0
1025,2
1026,2
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,2
1038,0
1039,2
1040,0
1041,0
1044,0
1047,2
1048,0
1049,2
1051,2
1052,0
1053,0
1054,2
1055,0
1056,2
1057,2
1058,0
1059,0
1060,0
1061,0
1062,0
1063,2
1064,0
1065,0
1066,2
1067,0
1068,2
1069,0
1070,2
1071,2
1072,2
1107,5
1108,2
1109,5
1110,5
1111,2
1112,5
1113,0
1115,0
1116,0
1117,2
1118,0
1119,2
1120,2
1121,2
1122,0
1123,0
1124,0
1125,2
1126,0
1127,2
1128,0
1129,0
1130,2
1131,2
1132,0
1133,0
1134,5
1135,5
1136,5
1137,5
1138,5
1139,5
1140,5
1141,5
1142,5
1143,2
1144,0
1146,2
1147,1
1148,0
1149,3
1150,5
1151,2
1152,1
1153,3
1154,2
1155,3
1157,2
1158,2
1159,0
1160,2
1161,2
1163,2
1164,3
1165,1
1166,0
1167,0
1168,2
1169,5
1170,3
1171,3
1172,3
1173,0
1174,3
1175,3
1176,5
1178,2
1179,5
1180,5
1181,5
1184,5
1185,2
1186,4
1187,5
1188,5
1189,0
1190,5
1191,3
1192,0
1193,0
1194,0
1195,0
1196,0
1197,2
1198,5
1200,2
1201,0
1203,2
1204,0
1205,0
1206,2
1207,2
1208,0
1209,2
1210,0
1211,2
1212,2
1213,2
1214,0
1215,0
1217,0
1218,0
1219,2
1220,0
1221,2
1222,0
1223,0
1224,5
1225,5
1226,5
1227,1
1228,1
1229,5
1230,5
1231,1
1232,5
1233,5
1234,5
1235,1
1236,5
1237,2
1238,5
1240,1
1241,1
1242,0
1243,1
1244,0
1246,2
1249,2
1250,1
1251,0
1252,2
1253,0
1254,0
1256,2
1257,2
1258,5
1259,2
1260,5
1261,2
1262,5
1264,0
1265,0
1266,0
1267,0
1268,2
1269,0
1270,2
1271,0
1272,0
1273,0
1274,0
1275,2
1276,0
1277,0
1278,0
1279,0
1280,0
1281,2
1282,0
1284,0
1285,2
1286,0
1287,2
1288,0
1289,0
1290,0
1291,0
1292,0
1293,2
1294,2
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,2
1302,2
1303,5
1304,2
1305,2
1306,2
1308,2
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,2
1316,2
1317,0
1319,0
1320,0
1321,2
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1333,5
1334,5
1335,0
1336,0
1337,0
1338,2
1339,0
1340,0
1341,2
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1355,0
1356,2
1357,0
1358,0
1392,2
1393,2
1394,2
1395,4
1396,5
1397,5
1398,5
1399,5
1400,5
1401,2
1402,4
1403,2
1404,2
1405,2
1406,2
1407,5
1408,5
1409,5
1410,5
1411,5
1412,0
1413,2
1414,2
1415,0
1416,0
1417,0
1419,0
1420,0
1421,0
1422,2
1423,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,5
1431,3
1438,1
1439,4
1440,5
1443,5
1444,4
1445,4
1446,5
1447,5
1448,4
1449,2
1453,5
1454,5
1456,4
1457,4
1459,4
1461,4
1463,5
1464,5
1465,4
1467,4
1468,5
1472,4
1473,5
1474,2
1475,4
1477,5
1478,2
1480,5
1481,5
1483,4
1484,5
1486,2
1488,5
1489,5
1490,5
1491,5
1492,5
1493,4
1494,2
1495,5
1496,5
1500,5
1501,5
1504,5
1506,5
1507,5
1508,4
1509,5
1510,2
1511,5
1512,2
1518,2
1519,5
1520,2
1521,2
1522,2
1523,5
1525,5
1526,5
1527,5
1528,5
1529,2
1530,0
1532,2
1533,2
1534,2
1535,2
1536,2
1537,0
1539,2
1540,2
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,2
1550,2
1551,0
1552,0
1553,2
1554,0
1555,0
1556,2
1557,0
1558,0
1559,0
1560,5
1561,0
1562,2
1563,2
1564,0
1565,0
1566,2
1567,0
1568,2
1569,0
1570,0
1571,0
1572,2
1573,0
1574,0
1575,5
1577,2
1578,2
1579,0
1580,0
1581,0
1582,0
1583,2
1584,0
1585,0
1586,2
1587,2
1588,0
1589,2
1590,0
1591,0
1592,2
1593,0
1594,0
1595,2
1596,0
1597,5
1598,5
1599,5
1600,5
1601,5
1602,0
1603,2
1604,2
1605,0
1606,0
1607,0
1608,2
1609,2
1610,0
1611,0
1612,2
1613,0
1614,0
1615,2
1616,0
1617,0
1618,0
1619,2
1620,4
1621,0
1622,0
1623,2
1624,2
1625,2
1626,0
1627,0
1628,0
1629,2
1630,0
1631,2
1632,5
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,2
1640,0
1641,0
1642,0
1643,2
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,2
1653,0
1654,0
1655,0
1656,0
1657,0
1658,2
1659,2
1660,0
1661,0
1662,0
1663,0
1664,0
1665,5
1666,2
1667,5
1668,1
1669,2
1670,2
1671,2
1672,5
1673,5
1674,2
1675,2
1676,2
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,2
1693,0
1694,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,2
1705,0
1706,0
1707,5
1708,5
1709,5
1710,0
1711,0
1712,0
1714,0
1715,0
1717,0
1718,0
1719,0
1722,0
1724,0
1725,0
1726,2
1727,0
1728,0
1730,0
1731,2
1732,0
1733,0
1737,0
1738,0
1739,0
1740,2
1741,0
1742,2
1743,0
1744,0
1745,2
1746,0
1747,0
1749,0
1750,0
1751,0
1752,2
1753,0
1754,0
1755,0
1756,2
1757,0
1758,2
1759,2
1760,0
1761,0
1762,0
1764,5
1765,5
1766,2
1768,2
1769,2
1770,2
1771,0
1773,0
1774,2
1775,0
1776,2
1777,0
1778,2
1780,0
1781,0
1782,2
1783,2
1784,0
1785,0
1786,2
1787,0
1788,2
1845,5
1846,2
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,2
1860,0
1861,2
1862,2
1863,2
1864,0
1865,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,2
1874,5
1875,5
1876,5
1877,5
1878,2
1879,1
1880,2
1881,5
1883,5
1884,0
1885,2
1886,0
1887,0
1888,0
1889,0
1890,4
1891,0
1892,0
1893,0
1894,2
1895,0
1896,0
1897,0
1898,0
1899,2
1900,2
1901,0
1902,0
1903,0
1904,1
1905,2
1906,2
1907,0
1908,0
1909,0
1910,0
1912,2
1915,0
1916,0
1917,0
1918,0
1919,5
1920,2
1921,0
1922,2
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,2
1935,0
1936,2
1937,0
1938,0
1939,2
1940,0
1941,0
1942,0
1943,0
1944,2
1945,0
1947,2
1948,0
1949,0
1950,2
1951,0
1952,5
1954,3
1955,3
1956,3
1957,3
1958,3
1959,3
1960,3
1961,1
1962,1
1963,3
1965,3
1966,3
1967,3
1968,1
1969,3
1970,1
1971,5
1972,2
1973,2
1974,5
1975,2
1976,2
1977,5
1978,5
1979,5
1980,5
1981,5
1982,5
1983,2
1984,2
1985,5
1986,5
1987,5
1988,2
1989,2
1990,1
1991,5
1992,2
1993,5
1994,2
1995,5
1996,2
1997,2
1999,5
2000,5
2001,2
2002,5
2004,5
2005,5
2006,5
2007,2
2008,5
2009,1
2010,5
2011,5
2012,2
2015,2
2017,0
2018,2
2019,2
2021,2
2022,0
2023,0
2024,2
2025,3
2027,2
2028,2
2030,0
2031,2
2032,5
2033,5
2034,2
2035,0
2036,2
2037,0
2039,0
2040,3
2041,0
2042,2
2043,0
2044,5
2045,5
2046,0
2047,2
2048,2
2049,0
2050,0
2051,2
2052,0
2053,0
2054,0
2055,2
2056,0
2057,0
2058,0
2059,0
2060,2
2061,0
2062,2
2063,4
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,2
2072,2
2073,2
2074,5
2075,2
2076,2
2077,2
2078,0
2079,0
2080,0
2081,0
2082,0
2085,0
2087,0
2088,0
2089,0
2090,0
2091,0
2093,0
2094,0
2095,0
2096,0
2098,0
2100,0
2101,5
2105,2
2108,5
2109,5
2110,0
2111,2
2112,0
2113,2
2114,0
2116,0
2117,0
2118,0
2119,2
2120,2
2121,2
2122,2
2124,2
2125,0
2126,2
2127,0
2128,2
2129,0
2130,0
2131,2
2132,0
2133,0
2134,0
2136,0
2137,0
2138,0
2139,0
2140,0
2142,0
2143,0
2144,5
2145,2
2146,1
2148,1
2149,2
2150,0
2151,2
2152,0
2153,1
2154,0
2155,2
2156,0
2157,0
2158,1
2159,0
2160,0
2161,2
2162,0
2163,0
2164,5
2165,5
2167,5
2168,5
2169,5
2171,0
2172,0
2173,2
2174,2
2175,0
2176,0
2177,2
2178,0
2179,2
2180,2
2181,0
2182,0
2183,2
2184,0
2185,0
2186,2
2187,0
2188,2
2189,2
2190,5
2191,2
2192,5
2193,5
2194,5
2195,0
2196,0
2197,0
2198,0
2199,3
2200,0
2201,0
2202,3
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2210,4
2211,1
2212,0
2213,0
2215,3
2216,5
2217,1
2218,1
2219,1
2220,1
2221,5
2222,1
2223,1
2224,1
2225,1
2226,5
2227,5
2228,5
2229,1
2230,3
2231,1
2232,1
2233,1
2234,1
2235,1
2236,1
2237,1
2238,5
2241,1
2242,1
2243,1
2244,1
2245,1
2248,1
2249,3
2250,1
2251,5
2252,5
2253,2
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2262,0
2264,2
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2274,2
2275,5
2276,2
2278,2
2279,5
2280,5
2281,5
2282,5
2286,5
2287,2
2288,5
2289,5
2292,0
2293,2
2294,0
2295,0
2296,2
2297,2
2298,0
2299,2
2300,2
2301,2
2302,0
2303,2
2304,2
2305,0
2307,0
2308,0
2309,0
2310,2
2311,2
2312,5
2314,0
2315,0
2316,0
2317,0
2318,5
2320,5
2321,0
2322,0
2323,0
2324,2
2325,2
2326,0
2327,2
2328,2
2329,0
2330,0
2332,0
2333,2
2334,2
2335,2
2336,2
2337,4
2338,5
2339,3
2340,3
2341,1
2342,3
2343,3
2344,1
2345,3
2348,3
2349,1
2351,4
2352,4
2353,4
2354,4
2355,4
2356,4
2357,4
2358,4
2359,4
2360,4
2361,4
2362,5
2363,4
2364,4
2365,4
2366,4
2367,4
2368,4
2369,4
2370,4
2371,4
2372,4
2373,4
2374,4
2375,4
2376,4
2377,4
2378,4
2379,4
2380,4
2381,4
2382,4
2383,4
2384,4
2385,4
2386,4
2387,4
2388,4
2389,4
2390,4
2391,4
2392,4
2393,4
2395,4
2398,4
2399,4
2400,4
2401,4
2402,4
2403,5
2404,4
2405,4
2406,4
2407,4
2408,4
2409,4
2410,2
2411,4
2412,4
2416,4
2422,4
2423,4
2424,4
2425,4
2426,4
2427,4
2428,4
2429,4
2430,4
2431,4
2432,4
2433,4
2434,4
2435,4
2436,4
2437,4
2439,4
2440,4
2441,4
2442,4
2443,4
2444,4
2445,4
2446,4
2447,4
2449,4
2450,4
2451,4
2452,4
2453,4
2454,4
2455,4
2456,4
2457,4
2458,4
2459,4
2460,4
2461,4
2462,4
2463,4
2464,4
2465,4
2466,4
2467,4
2468,4
2469,4
2470,4
2471,4
2472,4
2473,4
2474,4
2475,4
2476,4
2477,4
2478,4
2479,4
2480,4
2481,4
2482,4
2483,4
2484,4
2485,4
2486,4
2487,4
2488,4
2489,4
2490,4
2491,4
2492,4
2493,4
2494,4
2495,4
2496,4
2497,4
2498,4
2499,4
2500,4
2501,4
2502,4
2503,4
2504,4
2505,4
2506,4
2507,4
2508,4
2509,4
2510,4
2511,4
2512,4
2513,4
2514,4
2515,4
2516,4
2517,4
2518,4
2519,4
2520,4
2521,4
2522,4
2523,4
2524,4
2525,4
2526,4
2527,4
2528,4
2529,4
2530,4
2531,4
2532,4
2533,4
2534,4
2535,4
2536,4
2537,4
2538,4
2539,4
2540,4
2541,4
2542,4
2543,4
2544,4
2545,4
2546,4
2547,4
2548,4
2549,4
2550,4
2551,4
2552,4
2553,4
2554,4
2555,4
2556,4
2557,4
2558,4
2559,4
2560,4
2561,4
2562,4
2563,4
2564,4
2565,4
2566,4
2567,4
2568,4
2569,4
2570,4
2571,4
2572,4
2573,4
2574,4
2575,4
2576,4
2577,4
2578,4
2579,4
2580,4
2581,4
2582,4
2583,4
2584,4
2585,4
2586,4
2587,4
2588,4
2589,4
2590,4
2591,2
2592,4
2593,4
2595,4
2596,4
2597,4
2598,2
2599,4
2600,4
2601,2
2602,4
2604,4
2605,4
2606,4
2607,2
2618,2
2619,5
2620,5
2621,5
2644,5
2646,5
2647,5
2648,5
2649,5
2651,4
2652,5
2710,5
2808,5
2809,2
2813,5
2814,5
2872,3
2876,5
2879,1
2880,5
2881,2
2882,1
2883,2
2884,2
2885,2
2886,2
2887,5
3005,5
3007,1
3009,5
3011,5
3012,0
3013,5
