cluster,size,share_Продовольствие,share_Здоровье,share_Общественное питание,share_Маркетплейсы,share_Транспорт,share_other,total_rub,population,wage,market_access,urban_share,yoy_growth,seasonal_amplitude,emp_agri,emp_extract,emp_industry,emp_market_services,emp_public
0,697,0.10906876899884886,0.010036833653154324,-0.5595388883719398,0.1302615178826541,-0.07897417998324813,-0.163637250987523,-0.27806274118569574,-0.7357534961389032,-0.3448802426290932,-0.049898406979522886,-0.6001584438661236,-0.08951337463691231,0.014738616929850656,0.811579748947644,-0.7554968610839525,-0.6285018791200072,-0.38832713007139835,0.23901167730833994
1,468,0.035752331222387655,-0.05082974077622505,-0.19288270838426494,0.07631290888215235,-0.11151338633935415,-0.04489999939006635,-0.12645686708387038,-0.38643213424426653,-0.18777237326882937,-0.013542623183393847,0.037000551198227795,-0.00828723688677825,-0.005382757072282571,0.10646403440804371,-0.5644242535967294,0.31532083466085226,-0.07342139961669561,-0.04395352681751565
2,154,0.05041451023250093,-0.17412952006992077,-0.15768734883013683,-0.25336531074136903,0.14994496377115524,0.087574379811956,-0.005082207074746131,-0.6444237055484557,0.0189044648107208,-0.4772554910461994,-0.4842244523670305,-0.1413163085095857,0.1325651726408721,-0.2845421392025387,-0.5152634940238046,-0.5518379151390689,-0.3836264438489242,0.3321793376526576
3,114,-0.02932015333780906,-0.16385252270302958,0.18862868908923366,-0.19178495943906843,-0.1849768503735777,0.20163102269883804,0.33675935277462643,-0.3982981433353762,0.7166032232999618,-0.3931095666982667,0.1974560834211052,-0.043335985075980576,-0.00021546536353500185,-0.5511904785026898,10.886366430755757,0.16646799595205233,0.02281716072074425,-0.4361186403755778
4,312,-0.08252978554897536,0.047484752762736504,0.42119930369377157,-0.0719553497745839,0.08583672431225285,0.09352721544458423,0.13637938248106798,2.1456468194967053,0.038350484610358865,-0.023042464885681437,0.7384855928879182,0.14843373271763763,-0.025250987842106044,-0.8015281840665208,-0.45000201373256515,1.1846946106169582,0.16839994434716446,-0.20929294753875258
5,271,-0.26356113287191835,0.1751754112323399,1.2975413694844637,-0.15931699985668787,0.28947618742268877,0.25614568765843276,0.6377611466449884,0.6190172373301546,0.8393462084625622,0.5967993207916255,0.8194984748883236,0.1721805837128233,-0.07478173807672282,-0.9391868187174922,-0.8945550065591943,-0.03560303853272197,1.1311756933244803,-0.303283235501442
