t,date,K,SW,CH,S_Dbw,WB,AVI,AVU,ANUI,modularity,density_modularity,MQ,conductance,method,Kset
0,2023-01,4,0.23062824541463015,649.3990211128013,0.7664581298883046,4.1309989381716115,0.9068590321735062,0.5540936201228154,0.6035728479330248,0.6194728932600749,2.2451076855544474,3.6274361286940247,0.09314096782649389,kefrin_warm,4
1,2023-02,4,0.23385838199054376,664.667736744981,0.7816094526427284,4.036101827063632,0.9113304924774748,0.5348029345436056,0.612707667990044,0.6088485419554965,2.234709878193872,3.645321969909899,0.08866950752252517,kefrin_warm,4
2,2023-03,4,0.23805117499800946,673.5895151308431,0.7767066221328693,3.982643147504404,0.9267872266846304,0.5363361476484656,0.6190676066469847,0.6157400312144116,2.2619972765419485,3.7071489067385217,0.07321277331536966,kefrin_warm,4
3,2023-04,4,0.2419540349019873,667.2831966450319,0.7756667042006047,4.020282063379664,0.9044909502686501,0.5456338125997859,0.6056098600155204,0.6106277987142553,2.1770966921138375,3.6179638010746005,0.09550904973134983,kefrin_warm,4
4,2023-05,4,0.24034150047338826,662.9729815431828,0.7756552347276395,4.046419298147418,0.8982331087931603,0.5419413802706724,0.6041426802733628,0.605470512241678,2.1126256924362563,3.5929324351726413,0.10176689120683963,kefrin_warm,4
5,2023-06,4,0.24000946378406665,661.2093881963766,0.7952546990480024,4.057212003574767,0.922655348840152,0.5295117406889516,0.6198321247521345,0.6009610577216964,2.0969529398120406,3.690621395360608,0.07734465115984798,kefrin_warm,4
6,2023-07,4,0.2361563633584035,662.2896969143756,0.7880619733914948,4.050593991066568,0.9215648841599051,0.5345956648787851,0.6173958229555649,0.6030626993806308,2.1339908509329946,3.6862595366396205,0.07843511584009494,kefrin_warm,4
7,2023-08,4,0.23439360904993886,661.6915662704632,0.7744271124557169,4.054255492158019,0.9197970197828675,0.5427582976893462,0.6135139873394606,0.6077208398634897,2.1437210605993915,3.67918807913147,0.08020298021713257,kefrin_warm,4
8,2023-09,4,0.23689181328979514,687.0588797262537,0.7694574332947801,3.904565890678142,0.9242768564140552,0.5421144873172736,0.615747852125813,0.6100735492458,2.1544253394277346,3.697107425656221,0.07572314358594481,kefrin_warm,4
9,2023-10,4,0.23912916775859278,687.8822539737162,0.7696112044613562,3.8998922434320717,0.9167404844331205,0.5438651458647075,0.611738131118241,0.6070921789780077,2.117235535404162,3.666961937732482,0.08325951556687952,kefrin_warm,4
10,2023-11,4,0.24197235878328008,708.1853687680516,0.7616152877726668,3.7880854151694665,0.9185739379530644,0.5415644277198042,0.6134184973379471,0.6112026572267173,2.13336212737613,3.6742957518122576,0.08142606204693563,kefrin_warm,4
11,2023-12,4,0.2495621113713953,737.9210817973069,0.7507734247019776,3.6354384402904825,0.9260702728132136,0.5303373373422595,0.6210528221755001,0.6121386539056733,2.1462088120131035,3.7042810912528545,0.0739297271867864,kefrin_warm,4
12,2024-01,4,0.24691341239654402,730.8023235745727,0.7544224850149532,3.6708513097562983,0.914211875164374,0.5555776599851692,0.6062751907147331,0.6034574361605916,2.04620117158823,3.656847500657496,0.08578812483562598,kefrin_warm,4
13,2024-02,4,0.2487073627638607,733.258426450704,0.748348347706069,3.6585555240762297,0.9214521389441592,0.5281131454268533,0.6198257312796185,0.6047377718958382,2.0813715868208718,3.685808555776637,0.07854786105584077,kefrin_warm,4
14,2024-03,4,0.2526739914927284,740.097900246468,0.7484516105336393,3.6247456799611,0.9231121144076285,0.5326902847295459,0.6188186519293518,0.6077935262173091,2.117212630067888,3.692448457630514,0.0768878855923714,kefrin_warm,4
15,2024-04,4,0.2533344273795461,721.6282569838786,0.7570685099853233,3.7175188758255597,0.9162399430448176,0.5400558877041567,0.6129430082077457,0.6030846888419846,2.08861251089854,3.6649597721792704,0.08376005695518236,kefrin_warm,4
16,2024-05,4,0.25019975854330145,731.7044632935246,0.7532904413341486,3.666325410387049,0.9173161359909221,0.5311825402827617,0.616781670938861,0.6041889200035842,2.078644930983438,3.6692645439636884,0.08268386400907783,kefrin_warm,4
