cluster,size,share_Продовольствие,share_Здоровье,share_Общественное питание,share_Маркетплейсы,share_Транспорт,share_other,total_rub,population,wage,market_access,urban_share,yoy_growth,seasonal_amplitude,emp_agri,emp_extract,emp_industry,emp_market_services,emp_public
0,754,0.10628431299197849,0.007470098361840316,-0.5449560327703099,0.12550837975543408,-0.0779106470450688,-0.15806200027089984,-0.2736162178294643,-0.7188035935842878,-0.3393380422991525,-0.05101584034452812,-0.5815696506171741,-0.09091954156169854,0.012400750448211859,0.8100090715060839,-0.7558474920305184,-0.6056356183661815,-0.3686302690838574,0.23074209409233434
1,95,-0.02907647671481751,-0.13895517981867944,0.1808999164673716,-0.16745343453096684,-0.14493295510975948,0.17535970726185682,0.2648221348274948,-0.4273137043233529,0.6816284576872348,-0.3608521842674705,0.16689529693667152,-0.0425837743984693,-0.012127645199303826,-0.7298722511452015,13.584108606707009,0.11579921643478823,-0.005865402246269435,-0.4594975492876106
2,435,0.027035283177537475,-0.0510583774997983,-0.16998071116319782,0.08325147752200317,-0.11984136065980085,-0.0363150469019224,-0.10679035478149755,-0.3930987636217517,-0.16951546553769573,-0.006748315644425083,0.1371292603444191,0.0007245967547229563,-0.005303189004664436,-0.06627715064813076,-0.6289935832619301,0.4432366155334167,-0.07763022046975634,-0.07379969601717418
3,170,0.04870744386925922,-0.18731190232346573,-0.1357939666782562,-0.2627908527083357,0.09314703729933425,0.10710891427012131,0.04531601926629804,-0.6389245846201027,0.08773217753527213,-0.4791347856320746,-0.43435896316488176,-0.12574473968578292,0.12806641917551823,-0.14583760546491695,-0.6514753413557414,-0.4713342742905389,-0.32996761265028,0.26803353919954354
4,268,-0.264298251756321,0.17654982170546174,1.3056008066242206,-0.1624953791092764,0.28719916009958824,0.2583922852170205,0.6423655848446941,0.622311757689186,0.8492353418378557,0.5982253816853804,0.8230787148166236,0.17305733956610014,-0.07590000900984664,-0.9399716339451816,-0.8941028310503997,-0.024557733398640695,1.1523357888209615,-0.30886358418030235
5,294,-0.09042445196378668,0.048661065674437454,0.4790371570082208,-0.09087220481470602,0.10829890900287754,0.10496249507699328,0.16239669983369776,2.361552379647085,0.06292075759852515,-0.026450025042612568,0.7340432751137586,0.1608191566664595,-0.0249021808577825,-0.7973643197003739,-0.37220828290881447,1.1732925217389887,0.1942085678160958,-0.2088692565300885
