method,K,date,alpha,beta
kefrin_t_affect,5,2024-10,0.49898423737638314,0.16743801942031245
kefrin_t_affect,5,2024-11,0.4991657124090612,0.17162009826939595
kefrin_t_affect,5,2024-12,0.5077614722131077,0.17016264046699506
kefrin_t_affect_fe_noreset,5,2023-01,0.0,0.0
kefrin_t_affect_fe_noreset,5,2023-02,0.335197405667765,0.95
kefrin_t_affect_fe_noreset,5,2023-03,0.3701449680056607,0.6027257751101425
kefrin_t_affect_fe_noreset,5,2023-04,0.488872557054312,0.8520212067684345
kefrin_t_affect_fe_noreset,5,2023-05,0.5083405570612477,0.8393563668765048
kefrin_t_affect_fe_noreset,5,2023-06,0.6034722233572227,0.8654629801682762
kefrin_t_affect_fe_noreset,5,2023-07,0.5324107609106128,0.8799394182394613
kefrin_t_affect_fe_noreset,5,2023-08,0.48491094589950334,0.8700757289734454
kefrin_t_affect_fe_noreset,5,2023-09,0.4807164010602745,0.8520401680920908
kefrin_t_affect_fe_noreset,5,2023-10,0.4949906736496231,0.8748608151654934
kefrin_t_affect_fe_noreset,5,2023-11,0.5230865010502777,0.8885729989116203
kefrin_t_affect_fe_noreset,5,2023-12,0.5174424473620015,0.8863061017750624
kefrin_t_affect_fe_noreset,5,2024-01,0.5353222277154982,0.8871329956947085
kefrin_t_affect_fe_noreset,5,2024-02,0.47415753191881543,0.8842813315607665
kefrin_t_affect_fe_noreset,5,2024-03,0.44899457234634593,0.8616581123556318
kefrin_t_affect_fe_noreset,5,2024-04,0.5093675757238575,0.8709938111086291
kefrin_t_affect_fe_noreset,5,2024-05,0.47936904183261525,0.8926611756284019
kefrin_t_affect_fe_noreset,5,2024-06,0.4861867081776524,0.877310886895524
kefrin_t_affect_fe_noreset,5,2024-07,0.5287580031883024,0.8641611063767296
kefrin_t_affect_fe_noreset,5,2024-08,0.5612350525530021,0.8791563737559432
kefrin_t_affect_fe_noreset,5,2024-09,0.5169168942950421,0.8839868006274993
kefrin_t_affect_fe_noreset,5,2024-10,0.5151448952001294,0.8847321820632229
kefrin_t_affect_fe_noreset,5,2024-11,0.5109147139472989,0.8964441166917633
kefrin_t_affect_fe_noreset,5,2024-12,0.5369039522948934,0.8923808228125472
kefrin_t_affect_fe,5,2023-01,0.0,0.0
kefrin_t_affect_fe,5,2023-02,0.3210122973886006,0.95
kefrin_t_affect_fe,5,2023-03,0.3777266944872757,0.7421662472816819
kefrin_t_affect_fe,5,2023-04,0.5140415766276607,0.8932892726083778
kefrin_t_affect_fe,5,2023-05,0.5230086053067662,0.8768485690860306
kefrin_t_affect_fe,5,2023-06,0.6245955020019887,0.884641379102937
kefrin_t_affect_fe,5,2023-07,0.52017046557987,0.8866922285008528
kefrin_t_affect_fe,5,2023-08,0.5164017423199074,0.8954100242334867
kefrin_t_affect_fe,5,2023-09,0.5786446658975531,0.8947912771316678
kefrin_t_affect_fe,5,2023-10,0.6576035536212733,0.8992372628618228
kefrin_t_affect_fe,5,2023-11,0.6866112899875443,0.9041060673698038
kefrin_t_affect_fe,5,2023-12,0.6829670105508902,0.8977631049463047
kefrin_t_affect_fe,5,2024-01,0.623650164457166,0.9089964736649999
kefrin_t_affect_fe,5,2024-02,0.5506380743388302,0.8790667531294144
kefrin_t_affect_fe,5,2024-03,0.48374124214538905,0.8819423038774631
kefrin_t_affect_fe,5,2024-04,0.540438163918433,0.8876810597126611
kefrin_t_affect_fe,5,2024-05,0.5770470686191865,0.8921230726250664
kefrin_t_affect_fe,5,2024-06,0.48976791087366084,0.8881808563299038
kefrin_t_affect_fe,5,2024-07,0.5714950887067698,0.8730425991584113
