,0,1,2,3
0,0.9758192278829317,0.01092303843908947,0.0029183690486116903,0.010339364629367132
1,0.022996204509935253,0.9519982138870283,0.00044652824291136416,0.024559053360125028
2,0.00680379746835443,0.0007911392405063291,0.9924050632911392,0.0
3,0.0035629453681710215,0.004877841873091279,0.0,0.9915592127587377
